Retailer,Retailer ID,Date,Month,Region,State,Beverage Brand,Price per Unit,Units Sold
Sodapop,1185732,12-3-2022,01,Midwest,Minnesota,Coca-Cola,$0.40 ,"4,450"
Sodapop,1185732,12-3-2022,01,Midwest,Minnesota,Diet Coke,$0.40 ,"1,250"
Sodapop,1185732,12-3-2022,01,Midwest,Minnesota,Sprite,$0.30 ,"1,750"
Sodapop,1185732,12-3-2022,01,Midwest,Minnesota,Fanta,$0.35 ,250
Sodapop,1185732,12-3-2022,01,Midwest,Minnesota,Powerade,$0.50 ,750
Sodapop,1185732,12-3-2022,01,Midwest,Minnesota,Dasani Water,$0.40 ,"1,750"
Sodapop,1185732,13-4-2022,01,Midwest,Minnesota,Coca-Cola,$0.40 ,"4,000"
Sodapop,1185732,13-4-2022,01,Midwest,Minnesota,Diet Coke,$0.40 ,"1,000"
Sodapop,1185732,13-4-2022,01,Midwest,Minnesota,Sprite,$0.30 ,"1,000"
Sodapop,1185732,13-4-2022,01,Midwest,Minnesota,Fanta,$0.35 ,250
Sodapop,1185732,13-4-2022,01,Midwest,Minnesota,Powerade,$0.50 ,500
Sodapop,1185732,13-4-2022,01,Midwest,Minnesota,Dasani Water,$0.40 ,"1,750"
Sodapop,1185732,14-5-2022,01,Midwest,Minnesota,Coca-Cola,$0.50 ,"4,450"
Sodapop,1185732,14-5-2022,01,Midwest,Minnesota,Diet Coke,$0.45 ,"1,500"
Sodapop,1185732,14-5-2022,01,Midwest,Minnesota,Sprite,$0.40 ,"1,250"
Sodapop,1185732,14-5-2022,01,Midwest,Minnesota,Fanta,$0.40 ,500
Sodapop,1185732,14-5-2022,01,Midwest,Minnesota,Powerade,$0.55 ,750
Sodapop,1185732,14-5-2022,01,Midwest,Minnesota,Dasani Water,$0.60 ,"1,750"
Sodapop,1185732,13-6-2022,01,Midwest,Minnesota,Coca-Cola,$0.45 ,"4,250"
Sodapop,1185732,13-6-2022,01,Midwest,Minnesota,Diet Coke,$0.40 ,"1,750"
Sodapop,1185732,13-6-2022,01,Midwest,Minnesota,Sprite,$0.35 ,"1,750"
Sodapop,1185732,13-6-2022,01,Midwest,Minnesota,Fanta,$0.35 ,"1,500"
Sodapop,1185732,13-6-2022,01,Midwest,Minnesota,Powerade,$0.50 ,"1,500"
Sodapop,1185732,13-6-2022,01,Midwest,Minnesota,Dasani Water,$0.55 ,"3,250"
Sodapop,1185732,12-7-2022,01,Midwest,Minnesota,Coca-Cola,$0.50 ,"5,500"
Sodapop,1185732,12-7-2022,01,Midwest,Minnesota,Diet Coke,$0.45 ,"3,000"
Sodapop,1185732,12-7-2022,01,Midwest,Minnesota,Sprite,$0.40 ,"2,250"
Sodapop,1185732,12-7-2022,01,Midwest,Minnesota,Fanta,$0.40 ,"1,750"
Sodapop,1185732,12-7-2022,01,Midwest,Minnesota,Powerade,$0.50 ,"2,000"
Sodapop,1185732,12-7-2022,01,Midwest,Minnesota,Dasani Water,$0.55 ,"3,750"
Sodapop,1185732,13-8-2022,01,Midwest,Minnesota,Coca-Cola,$0.50 ,"5,250"
Sodapop,1185732,13-8-2022,01,Midwest,Minnesota,Diet Coke,$0.45 ,"3,000"
Sodapop,1185732,13-8-2022,01,Midwest,Minnesota,Sprite,$0.40 ,"2,250"
Sodapop,1185732,13-8-2022,01,Midwest,Minnesota,Fanta,$0.35 ,"1,750"
Sodapop,1185732,13-8-2022,01,Midwest,Minnesota,Powerade,$0.45 ,"1,500"
Sodapop,1185732,13-8-2022,01,Midwest,Minnesota,Dasani Water,$0.50 ,"3,250"
Sodapop,1185732,14-9-2022,01,Midwest,Minnesota,Coca-Cola,$0.45 ,"4,500"
Sodapop,1185732,14-9-2022,01,Midwest,Minnesota,Diet Coke,$0.40 ,"2,500"
Sodapop,1185732,14-9-2022,01,Midwest,Minnesota,Sprite,$0.25 ,"1,500"
Sodapop,1185732,14-9-2022,01,Midwest,Minnesota,Fanta,$0.25 ,"1,250"
Sodapop,1185732,14-9-2022,01,Midwest,Minnesota,Powerade,$0.35 ,"1,250"
Sodapop,1185732,14-9-2022,01,Midwest,Minnesota,Dasani Water,$0.40 ,"2,000"
Sodapop,1185732,13-10-2022,01,Midwest,Minnesota,Coca-Cola,$0.45 ,"3,750"
Sodapop,1185732,13-10-2022,01,Midwest,Minnesota,Diet Coke,$0.35 ,"2,000"
Sodapop,1185732,13-10-2022,01,Midwest,Minnesota,Sprite,$0.35 ,"1,000"
Sodapop,1185732,13-10-2022,01,Midwest,Minnesota,Fanta,$0.35 ,750
Sodapop,1185732,13-10-2022,01,Midwest,Minnesota,Powerade,$0.45 ,750
Sodapop,1185732,13-10-2022,01,Midwest,Minnesota,Dasani Water,$0.50 ,"2,000"
Sodapop,1185732,13-11-2022,01,Midwest,Minnesota,Coca-Cola,$0.50 ,"3,500"
Sodapop,1185732,13-11-2022,01,Midwest,Minnesota,Diet Coke,$0.40 ,"2,000"
Sodapop,1185732,13-11-2022,01,Midwest,Minnesota,Sprite,$0.40 ,"1,450"
Sodapop,1185732,13-11-2022,01,Midwest,Minnesota,Fanta,$0.40 ,"1,500"
Sodapop,1185732,13-11-2022,01,Midwest,Minnesota,Powerade,$0.55 ,"1,250"
Sodapop,1185732,13-11-2022,01,Midwest,Minnesota,Dasani Water,$0.60 ,"2,250"
Sodapop,1185732,12-12-2022,01,Midwest,Minnesota,Coca-Cola,$0.55 ,"4,750"
Sodapop,1185732,12-12-2022,01,Midwest,Minnesota,Diet Coke,$0.45 ,"2,750"
Sodapop,1185732,12-12-2022,01,Midwest,Minnesota,Sprite,$0.45 ,"2,250"
Sodapop,1185732,12-12-2022,01,Midwest,Minnesota,Fanta,$0.45 ,"1,750"
Sodapop,1185732,12-12-2022,01,Midwest,Minnesota,Powerade,$0.55 ,"1,750"
Sodapop,1185732,12-12-2022,01,Midwest,Minnesota,Dasani Water,$0.60 ,"2,750"
DreamCo,1189833,17-1-2022,01,Midwest,Montana,Coca-Cola,$0.35 ,"4,750"
DreamCo,1189833,17-1-2022,01,Midwest,Montana,Diet Coke,$0.45 ,"4,750"
DreamCo,1189833,17-1-2022,01,Midwest,Montana,Sprite,$0.45 ,"4,750"
DreamCo,1189833,17-1-2022,01,Midwest,Montana,Fanta,$0.45 ,"3,250"
DreamCo,1189833,17-1-2022,01,Midwest,Montana,Powerade,$0.50 ,"2,750"
DreamCo,1189833,17-1-2022,01,Midwest,Montana,Dasani Water,$0.45 ,"4,750"
DreamCo,1189833,17-2-2022,01,Midwest,Montana,Coca-Cola,$0.35 ,"5,250"
DreamCo,1189833,17-2-2022,01,Midwest,Montana,Diet Coke,$0.45 ,"4,250"
DreamCo,1189833,17-2-2022,01,Midwest,Montana,Sprite,$0.45 ,"4,500"
DreamCo,1189833,17-2-2022,01,Midwest,Montana,Fanta,$0.45 ,"3,000"
DreamCo,1189833,17-2-2022,01,Midwest,Montana,Powerade,$0.50 ,"2,250"
DreamCo,1189833,17-2-2022,01,Midwest,Montana,Dasani Water,$0.45 ,"4,250"
DreamCo,1189833,16-3-2022,01,Midwest,Montana,Coca-Cola,$0.35 ,"5,750"
DreamCo,1189833,16-3-2022,01,Midwest,Montana,Diet Coke,$0.45 ,"4,250"
DreamCo,1189833,16-3-2022,01,Midwest,Montana,Sprite,$0.45 ,"4,250"
DreamCo,1189833,16-3-2022,01,Midwest,Montana,Fanta,$0.45 ,"3,250"
DreamCo,1189833,16-3-2022,01,Midwest,Montana,Powerade,$0.50 ,"2,000"
DreamCo,1189833,16-3-2022,01,Midwest,Montana,Dasani Water,$0.45 ,"4,000"
DreamCo,1189833,17-4-2022,01,Midwest,Montana,Coca-Cola,$0.45 ,"5,750"
DreamCo,1189833,17-4-2022,01,Midwest,Montana,Diet Coke,$0.45 ,"3,750"
DreamCo,1189833,17-4-2022,01,Midwest,Montana,Sprite,$0.45 ,"4,000"
DreamCo,1189833,17-4-2022,01,Midwest,Montana,Fanta,$0.40 ,"3,000"
DreamCo,1189833,17-4-2022,01,Midwest,Montana,Powerade,$0.45 ,"2,000"
DreamCo,1189833,17-4-2022,01,Midwest,Montana,Dasani Water,$0.60 ,"3,750"
DreamCo,1189833,18-5-2022,01,Midwest,Montana,Coca-Cola,$0.40 ,"5,750"
DreamCo,1189833,18-5-2022,01,Midwest,Montana,Diet Coke,$0.45 ,"4,250"
DreamCo,1189833,18-5-2022,01,Midwest,Montana,Sprite,$0.45 ,"4,250"
DreamCo,1189833,18-5-2022,01,Midwest,Montana,Fanta,$0.40 ,"3,250"
DreamCo,1189833,18-5-2022,01,Midwest,Montana,Powerade,$0.45 ,"2,250"
DreamCo,1189833,18-5-2022,01,Midwest,Montana,Dasani Water,$0.60 ,"4,000"
DreamCo,1189833,17-6-2022,01,Midwest,Montana,Coca-Cola,$0.40 ,"6,750"
DreamCo,1189833,17-6-2022,01,Midwest,Montana,Diet Coke,$0.45 ,"5,250"
DreamCo,1189833,17-6-2022,01,Midwest,Montana,Sprite,$0.45 ,"5,500"
DreamCo,1189833,17-6-2022,01,Midwest,Montana,Fanta,$0.40 ,"4,250"
DreamCo,1189833,17-6-2022,01,Midwest,Montana,Powerade,$0.45 ,"3,000"
DreamCo,1189833,17-6-2022,01,Midwest,Montana,Dasani Water,$0.60 ,"6,000"
DreamCo,1189833,16-7-2022,01,Midwest,Montana,Coca-Cola,$0.40 ,"7,500"
DreamCo,1189833,16-7-2022,01,Midwest,Montana,Diet Coke,$0.45 ,"6,000"
DreamCo,1189833,16-7-2022,01,Midwest,Montana,Sprite,$0.45 ,"5,500"
DreamCo,1189833,16-7-2022,01,Midwest,Montana,Fanta,$0.40 ,"4,500"
DreamCo,1189833,16-7-2022,01,Midwest,Montana,Powerade,$0.45 ,"4,750"
DreamCo,1189833,16-7-2022,01,Midwest,Montana,Dasani Water,$0.60 ,"4,750"
DreamCo,1189833,17-8-2022,01,Midwest,Montana,Coca-Cola,$0.45 ,"6,750"
DreamCo,1189833,17-8-2022,01,Midwest,Montana,Diet Coke,$0.55 ,"6,250"
DreamCo,1189833,17-8-2022,01,Midwest,Montana,Sprite,$0.50 ,"5,000"
DreamCo,1189833,17-8-2022,01,Midwest,Montana,Fanta,$0.45 ,"4,250"
DreamCo,1189833,17-8-2022,01,Midwest,Montana,Powerade,$0.55 ,"4,250"
DreamCo,1189833,17-8-2022,01,Midwest,Montana,Dasani Water,$0.60 ,"4,000"
DreamCo,1189833,18-9-2022,01,Midwest,Montana,Coca-Cola,$0.45 ,"6,000"
DreamCo,1189833,18-9-2022,01,Midwest,Montana,Diet Coke,$0.50 ,"6,000"
DreamCo,1189833,18-9-2022,01,Midwest,Montana,Sprite,$0.45 ,"4,500"
DreamCo,1189833,18-9-2022,01,Midwest,Montana,Fanta,$0.45 ,"4,000"
DreamCo,1189833,18-9-2022,01,Midwest,Montana,Powerade,$0.55 ,"4,000"
DreamCo,1189833,18-9-2022,01,Midwest,Montana,Dasani Water,$0.60 ,"4,500"
DreamCo,1189833,17-10-2022,01,Midwest,Montana,Coca-Cola,$0.45 ,"5,500"
DreamCo,1189833,17-10-2022,01,Midwest,Montana,Diet Coke,$0.50 ,"5,500"
DreamCo,1189833,17-10-2022,01,Midwest,Montana,Sprite,$0.45 ,"4,000"
DreamCo,1189833,17-10-2022,01,Midwest,Montana,Fanta,$0.45 ,"3,750"
DreamCo,1189833,17-10-2022,01,Midwest,Montana,Powerade,$0.55 ,"3,500"
DreamCo,1189833,17-10-2022,01,Midwest,Montana,Dasani Water,$0.60 ,"4,000"
DreamCo,1189833,17-11-2022,01,Midwest,Montana,Coca-Cola,$0.40 ,"5,750"
DreamCo,1189833,17-11-2022,01,Midwest,Montana,Diet Coke,$0.45 ,"5,750"
DreamCo,1189833,17-11-2022,01,Midwest,Montana,Sprite,$0.40 ,"4,250"
DreamCo,1189833,17-11-2022,01,Midwest,Montana,Fanta,$0.40 ,"4,250"
DreamCo,1189833,17-11-2022,01,Midwest,Montana,Powerade,$0.55 ,"3,750"
DreamCo,1189833,17-11-2022,01,Midwest,Montana,Dasani Water,$0.60 ,"4,750"
DreamCo,1189833,16-12-2022,01,Midwest,Montana,Coca-Cola,$0.45 ,"6,750"
DreamCo,1189833,16-12-2022,01,Midwest,Montana,Diet Coke,$0.50 ,"6,750"
DreamCo,1189833,16-12-2022,01,Midwest,Montana,Sprite,$0.45 ,"4,750"
DreamCo,1189833,16-12-2022,01,Midwest,Montana,Fanta,$0.45 ,"4,750"
DreamCo,1189833,16-12-2022,01,Midwest,Montana,Powerade,$0.55 ,"4,000"
DreamCo,1189833,16-12-2022,01,Midwest,Montana,Dasani Water,$0.60 ,"5,000"
BevCo,1197831,4-1-2022,01,South,Tennessee,Coca-Cola,$0.20 ,"7,000"
BevCo,1197831,4-1-2022,01,South,Tennessee,Diet Coke,$0.30 ,"7,000"
BevCo,1197831,4-1-2022,01,South,Tennessee,Sprite,$0.30 ,"5,000"
BevCo,1197831,4-1-2022,01,South,Tennessee,Fanta,$0.35 ,"5,000"
BevCo,1197831,4-1-2022,01,South,Tennessee,Powerade,$0.40 ,"3,500"
BevCo,1197831,4-1-2022,01,South,Tennessee,Dasani Water,$0.35 ,"5,000"
BevCo,1197831,3-2-2022,01,South,Tennessee,Coca-Cola,$0.25 ,"6,500"
BevCo,1197831,3-2-2022,01,South,Tennessee,Diet Coke,$0.35 ,"6,250"
BevCo,1197831,3-2-2022,01,South,Tennessee,Sprite,$0.35 ,"4,500"
BevCo,1197831,3-2-2022,01,South,Tennessee,Fanta,$0.35 ,"4,000"
BevCo,1197831,3-2-2022,01,South,Tennessee,Powerade,$0.40 ,"2,750"
BevCo,1197831,3-2-2022,01,South,Tennessee,Dasani Water,$0.35 ,"4,750"
BevCo,1197831,5-3-2022,01,South,Tennessee,Coca-Cola,$0.30 ,"6,500"
BevCo,1197831,5-3-2022,01,South,Tennessee,Diet Coke,$0.40 ,"6,500"
BevCo,1197831,5-3-2022,01,South,Tennessee,Sprite,$0.30 ,"4,750"
BevCo,1197831,5-3-2022,01,South,Tennessee,Fanta,$0.35 ,"3,750"
BevCo,1197831,5-3-2022,01,South,Tennessee,Powerade,$0.40 ,"2,750"
BevCo,1197831,5-3-2022,01,South,Tennessee,Dasani Water,$0.35 ,"4,250"
BevCo,1197831,4-4-2022,01,South,Tennessee,Coca-Cola,$0.20 ,"6,750"
BevCo,1197831,4-4-2022,01,South,Tennessee,Diet Coke,$0.25 ,"6,750"
BevCo,1197831,4-4-2022,01,South,Tennessee,Sprite,$0.20 ,"5,000"
BevCo,1197831,4-4-2022,01,South,Tennessee,Fanta,$0.25 ,"4,000"
BevCo,1197831,4-4-2022,01,South,Tennessee,Powerade,$0.30 ,"3,000"
BevCo,1197831,4-4-2022,01,South,Tennessee,Dasani Water,$0.25 ,"5,750"
BevCo,1197831,4-5-2022,01,South,Tennessee,Coca-Cola,$0.15 ,"7,250"
BevCo,1197831,4-5-2022,01,South,Tennessee,Diet Coke,$0.25 ,"7,500"
BevCo,1197831,4-5-2022,01,South,Tennessee,Sprite,$0.20 ,"6,000"
BevCo,1197831,4-5-2022,01,South,Tennessee,Fanta,$0.30 ,"5,250"
BevCo,1197831,4-5-2022,01,South,Tennessee,Powerade,$0.45 ,"4,250"
BevCo,1197831,4-5-2022,01,South,Tennessee,Dasani Water,$0.40 ,"7,750"
BevCo,1197831,3-6-2022,01,South,Tennessee,Coca-Cola,$0.40 ,"7,750"
BevCo,1197831,3-6-2022,01,South,Tennessee,Diet Coke,$0.45 ,"7,750"
BevCo,1197831,3-6-2022,01,South,Tennessee,Sprite,$0.40 ,"6,500"
BevCo,1197831,3-6-2022,01,South,Tennessee,Fanta,$0.40 ,"6,000"
BevCo,1197831,3-6-2022,01,South,Tennessee,Powerade,$0.45 ,"5,000"
BevCo,1197831,3-6-2022,01,South,Tennessee,Dasani Water,$0.50 ,"8,750"
BevCo,1197831,5-7-2022,01,South,Tennessee,Coca-Cola,$0.40 ,"8,250"
BevCo,1197831,5-7-2022,01,South,Tennessee,Diet Coke,$0.45 ,"8,250"
BevCo,1197831,5-7-2022,01,South,Tennessee,Sprite,$0.40 ,"9,750"
BevCo,1197831,5-7-2022,01,South,Tennessee,Fanta,$0.40 ,"5,750"
BevCo,1197831,5-7-2022,01,South,Tennessee,Powerade,$0.45 ,"5,500"
BevCo,1197831,5-7-2022,01,South,Tennessee,Dasani Water,$0.55 ,"8,250"
BevCo,1197831,7-8-2022,01,South,Tennessee,Coca-Cola,$0.45 ,"7,750"
BevCo,1197831,7-8-2022,01,South,Tennessee,Diet Coke,$0.55 ,"7,750"
BevCo,1197831,7-8-2022,01,South,Tennessee,Sprite,$0.50 ,"9,500"
BevCo,1197831,7-8-2022,01,South,Tennessee,Fanta,$0.45 ,"4,750"
BevCo,1197831,7-8-2022,01,South,Tennessee,Powerade,$0.50 ,"4,750"
BevCo,1197831,7-8-2022,01,South,Tennessee,Dasani Water,$0.55 ,"7,250"
BevCo,1197831,4-9-2022,01,South,Tennessee,Coca-Cola,$0.50 ,"6,750"
BevCo,1197831,4-9-2022,01,South,Tennessee,Diet Coke,$0.50 ,"6,250"
BevCo,1197831,4-9-2022,01,South,Tennessee,Sprite,$0.55 ,"6,750"
BevCo,1197831,4-9-2022,01,South,Tennessee,Fanta,$0.55 ,"4,000"
BevCo,1197831,4-9-2022,01,South,Tennessee,Powerade,$0.50 ,"4,000"
BevCo,1197831,4-9-2022,01,South,Tennessee,Dasani Water,$0.45 ,"6,250"
BevCo,1197831,3-10-2022,01,South,Tennessee,Coca-Cola,$0.35 ,"5,750"
BevCo,1197831,3-10-2022,01,South,Tennessee,Diet Coke,$0.35 ,"5,750"
BevCo,1197831,3-10-2022,01,South,Tennessee,Sprite,$0.40 ,"5,250"
BevCo,1197831,3-10-2022,01,South,Tennessee,Fanta,$0.40 ,"3,750"
BevCo,1197831,3-10-2022,01,South,Tennessee,Powerade,$0.35 ,"3,500"
BevCo,1197831,3-10-2022,01,South,Tennessee,Dasani Water,$0.45 ,"5,250"
BevCo,1197831,4-11-2022,01,South,Tennessee,Coca-Cola,$0.30 ,"6,750"
BevCo,1197831,4-11-2022,01,South,Tennessee,Diet Coke,$0.30 ,"6,750"
BevCo,1197831,4-11-2022,01,South,Tennessee,Sprite,$0.55 ,"6,000"
BevCo,1197831,4-11-2022,01,South,Tennessee,Fanta,$0.55 ,"4,750"
BevCo,1197831,4-11-2022,01,South,Tennessee,Powerade,$0.55 ,"4,500"
BevCo,1197831,4-11-2022,01,South,Tennessee,Dasani Water,$0.65 ,"6,500"
BevCo,1197831,3-12-2022,01,South,Tennessee,Coca-Cola,$0.55 ,"8,000"
BevCo,1197831,3-12-2022,01,South,Tennessee,Diet Coke,$0.55 ,"8,000"
BevCo,1197831,3-12-2022,01,South,Tennessee,Sprite,$0.60 ,"7,000"
BevCo,1197831,3-12-2022,01,South,Tennessee,Fanta,$0.60 ,"5,500"
BevCo,1197831,3-12-2022,01,South,Tennessee,Powerade,$0.55 ,"5,000"
BevCo,1197831,3-12-2022,01,South,Tennessee,Dasani Water,$0.65 ,"7,500"
Sodapop,1185732,11-1-2022,01,Midwest,Nebraska,Coca-Cola,$0.35 ,"4,250"
Sodapop,1185732,11-1-2022,01,Midwest,Nebraska,Diet Coke,$0.35 ,"2,250"
Sodapop,1185732,11-1-2022,01,Midwest,Nebraska,Sprite,$0.25 ,"2,250"
Sodapop,1185732,11-1-2022,01,Midwest,Nebraska,Fanta,$0.30 ,750
Sodapop,1185732,11-1-2022,01,Midwest,Nebraska,Powerade,$0.45 ,"1,250"
Sodapop,1185732,11-1-2022,01,Midwest,Nebraska,Dasani Water,$0.35 ,"2,250"
Sodapop,1185732,11-2-2022,01,Midwest,Nebraska,Coca-Cola,$0.35 ,"4,750"
Sodapop,1185732,11-2-2022,01,Midwest,Nebraska,Diet Coke,$0.35 ,"1,250"
Sodapop,1185732,11-2-2022,01,Midwest,Nebraska,Sprite,$0.25 ,"1,750"
Sodapop,1185732,11-2-2022,01,Midwest,Nebraska,Fanta,$0.30 ,500
Sodapop,1185732,11-2-2022,01,Midwest,Nebraska,Powerade,$0.45 ,"1,250"
Sodapop,1185732,11-2-2022,01,Midwest,Nebraska,Dasani Water,$0.35 ,"2,000"
Sodapop,1185732,10-3-2022,01,Midwest,Nebraska,Coca-Cola,$0.40 ,"4,200"
Sodapop,1185732,10-3-2022,01,Midwest,Nebraska,Diet Coke,$0.40 ,"1,000"
Sodapop,1185732,10-3-2022,01,Midwest,Nebraska,Sprite,$0.30 ,"1,500"
Sodapop,1185732,10-3-2022,01,Midwest,Nebraska,Fanta,$0.35 ,0
Sodapop,1185732,10-3-2022,01,Midwest,Nebraska,Powerade,$0.50 ,500
Sodapop,1185732,10-3-2022,01,Midwest,Nebraska,Dasani Water,$0.40 ,"1,500"
Sodapop,1185732,11-4-2022,01,Midwest,Nebraska,Coca-Cola,$0.40 ,"3,750"
Sodapop,1185732,11-4-2022,01,Midwest,Nebraska,Diet Coke,$0.35 ,750
Sodapop,1185732,11-4-2022,01,Midwest,Nebraska,Sprite,$0.25 ,750
Sodapop,1185732,11-4-2022,01,Midwest,Nebraska,Fanta,$0.30 ,0
Sodapop,1185732,11-4-2022,01,Midwest,Nebraska,Powerade,$0.45 ,250
Sodapop,1185732,11-4-2022,01,Midwest,Nebraska,Dasani Water,$0.35 ,"1,500"
Sodapop,1185732,12-5-2022,01,Midwest,Nebraska,Coca-Cola,$0.45 ,"4,200"
Sodapop,1185732,12-5-2022,01,Midwest,Nebraska,Diet Coke,$0.40 ,"1,250"
Sodapop,1185732,12-5-2022,01,Midwest,Nebraska,Sprite,$0.35 ,"1,000"
Sodapop,1185732,12-5-2022,01,Midwest,Nebraska,Fanta,$0.35 ,250
Sodapop,1185732,12-5-2022,01,Midwest,Nebraska,Powerade,$0.50 ,500
Sodapop,1185732,12-5-2022,01,Midwest,Nebraska,Dasani Water,$0.55 ,"1,500"
Sodapop,1185732,11-6-2022,01,Midwest,Nebraska,Coca-Cola,$0.40 ,"4,000"
Sodapop,1185732,11-6-2022,01,Midwest,Nebraska,Diet Coke,$0.35 ,"1,500"
Sodapop,1185732,11-6-2022,01,Midwest,Nebraska,Sprite,$0.30 ,"1,750"
Sodapop,1185732,11-6-2022,01,Midwest,Nebraska,Fanta,$0.30 ,"1,500"
Sodapop,1185732,11-6-2022,01,Midwest,Nebraska,Powerade,$0.45 ,"1,500"
Sodapop,1185732,11-6-2022,01,Midwest,Nebraska,Dasani Water,$0.50 ,"3,250"
Sodapop,1185732,10-7-2022,01,Midwest,Nebraska,Coca-Cola,$0.45 ,"5,500"
Sodapop,1185732,10-7-2022,01,Midwest,Nebraska,Diet Coke,$0.40 ,"3,000"
Sodapop,1185732,10-7-2022,01,Midwest,Nebraska,Sprite,$0.35 ,"2,250"
Sodapop,1185732,10-7-2022,01,Midwest,Nebraska,Fanta,$0.35 ,"1,750"
Sodapop,1185732,10-7-2022,01,Midwest,Nebraska,Powerade,$0.45 ,"1,750"
Sodapop,1185732,10-7-2022,01,Midwest,Nebraska,Dasani Water,$0.50 ,"3,500"
Sodapop,1185732,11-8-2022,01,Midwest,Nebraska,Coca-Cola,$0.45 ,"5,000"
Sodapop,1185732,11-8-2022,01,Midwest,Nebraska,Diet Coke,$0.45 ,"2,750"
Sodapop,1185732,11-8-2022,01,Midwest,Nebraska,Sprite,$0.40 ,"2,000"
Sodapop,1185732,11-8-2022,01,Midwest,Nebraska,Fanta,$0.30 ,"1,250"
Sodapop,1185732,11-8-2022,01,Midwest,Nebraska,Powerade,$0.40 ,"1,000"
Sodapop,1185732,11-8-2022,01,Midwest,Nebraska,Dasani Water,$0.45 ,"2,750"
Sodapop,1185732,12-9-2022,01,Midwest,Nebraska,Coca-Cola,$0.40 ,"4,000"
Sodapop,1185732,12-9-2022,01,Midwest,Nebraska,Diet Coke,$0.35 ,"2,000"
Sodapop,1185732,12-9-2022,01,Midwest,Nebraska,Sprite,$0.20 ,"1,000"
Sodapop,1185732,12-9-2022,01,Midwest,Nebraska,Fanta,$0.20 ,750
Sodapop,1185732,12-9-2022,01,Midwest,Nebraska,Powerade,$0.30 ,750
Sodapop,1185732,12-9-2022,01,Midwest,Nebraska,Dasani Water,$0.35 ,"1,500"
Sodapop,1185732,11-10-2022,01,Midwest,Nebraska,Coca-Cola,$0.40 ,"3,250"
Sodapop,1185732,11-10-2022,01,Midwest,Nebraska,Diet Coke,$0.30 ,"1,500"
Sodapop,1185732,11-10-2022,01,Midwest,Nebraska,Sprite,$0.30 ,500
Sodapop,1185732,11-10-2022,01,Midwest,Nebraska,Fanta,$0.30 ,250
Sodapop,1185732,11-10-2022,01,Midwest,Nebraska,Powerade,$0.40 ,250
Sodapop,1185732,11-10-2022,01,Midwest,Nebraska,Dasani Water,$0.45 ,"1,500"
Sodapop,1185732,11-11-2022,01,Midwest,Nebraska,Coca-Cola,$0.40 ,"3,000"
Sodapop,1185732,11-11-2022,01,Midwest,Nebraska,Diet Coke,$0.30 ,"1,500"
Sodapop,1185732,11-11-2022,01,Midwest,Nebraska,Sprite,$0.30 ,950
Sodapop,1185732,11-11-2022,01,Midwest,Nebraska,Fanta,$0.30 ,"1,250"
Sodapop,1185732,11-11-2022,01,Midwest,Nebraska,Powerade,$0.50 ,"1,000"
Sodapop,1185732,11-11-2022,01,Midwest,Nebraska,Dasani Water,$0.55 ,"2,000"
Sodapop,1185732,10-12-2022,01,Midwest,Nebraska,Coca-Cola,$0.50 ,"4,500"
Sodapop,1185732,10-12-2022,01,Midwest,Nebraska,Diet Coke,$0.40 ,"2,500"
Sodapop,1185732,10-12-2022,01,Midwest,Nebraska,Sprite,$0.40 ,"2,000"
Sodapop,1185732,10-12-2022,01,Midwest,Nebraska,Fanta,$0.40 ,"1,500"
Sodapop,1185732,10-12-2022,01,Midwest,Nebraska,Powerade,$0.50 ,"1,500"
Sodapop,1185732,10-12-2022,01,Midwest,Nebraska,Dasani Water,$0.55 ,"2,500"
BevCo,1197831,2-1-2022,01,South,Alabama,Coca-Cola,$0.20 ,"6,750"
BevCo,1197831,2-1-2022,01,South,Alabama,Diet Coke,$0.30 ,"6,750"
BevCo,1197831,2-1-2022,01,South,Alabama,Sprite,$0.30 ,"4,750"
BevCo,1197831,2-1-2022,01,South,Alabama,Fanta,$0.35 ,"4,750"
BevCo,1197831,2-1-2022,01,South,Alabama,Powerade,$0.40 ,"3,250"
BevCo,1197831,2-1-2022,01,South,Alabama,Dasani Water,$0.35 ,"4,750"
BevCo,1197831,1-2-2022,01,South,Alabama,Coca-Cola,$0.25 ,"6,250"
BevCo,1197831,1-2-2022,01,South,Alabama,Diet Coke,$0.35 ,"6,000"
BevCo,1197831,1-2-2022,01,South,Alabama,Sprite,$0.35 ,"4,250"
BevCo,1197831,1-2-2022,01,South,Alabama,Fanta,$0.35 ,"3,750"
BevCo,1197831,1-2-2022,01,South,Alabama,Powerade,$0.40 ,"2,500"
BevCo,1197831,1-2-2022,01,South,Alabama,Dasani Water,$0.35 ,"4,500"
BevCo,1197831,3-3-2022,01,South,Alabama,Coca-Cola,$0.30 ,"6,250"
BevCo,1197831,3-3-2022,01,South,Alabama,Diet Coke,$0.40 ,"6,250"
BevCo,1197831,3-3-2022,01,South,Alabama,Sprite,$0.30 ,"4,500"
BevCo,1197831,3-3-2022,01,South,Alabama,Fanta,$0.35 ,"3,500"
BevCo,1197831,3-3-2022,01,South,Alabama,Powerade,$0.40 ,"2,500"
BevCo,1197831,3-3-2022,01,South,Alabama,Dasani Water,$0.35 ,"4,000"
BevCo,1197831,2-4-2022,01,South,Alabama,Coca-Cola,$0.20 ,"6,500"
BevCo,1197831,2-4-2022,01,South,Alabama,Diet Coke,$0.20 ,"6,500"
